9.06638e+06,257,281,320,278
9.06644e+06,256,281,320,277
9.06651e+06,257,281,320,278
9.06657e+06,256,281,321,278
9.06664e+06,258,282,320,277
9.06671e+06,256,281,320,277
9.06679e+06,257,281,321,277
9.06686e+06,256,281,320,278
9.06693e+06,257,281,321,277
9.06698e+06,257,282,322,277
9.06704e+06,256,281,320,277
9.0671e+06,257,281,320,278
9.06717e+06,256,281,320,278
9.06722e+06,257,281,321,277
9.06732e+06,257,282,321,277
9.06737e+06,256,282,319,277
9.06751e+06,256,281,320,277
9.06759e+06,256,282,319,277
9.06766e+06,256,280,319,277
9.06772e+06,256,281,320,277
9.06778e+06,256,280,320,277
9.06784e+06,255,281,319,278
9.06794e+06,255,280,318,277
9.06801e+06,255,280,318,277
9.06807e+06,255,281,318,276
9.06814e+06,255,281,318,278
9.06822e+06,255,280,318,277
9.06827e+06,255,280,319,277
9.06832e+06,254,280,319,277
9.06839e+06,254,281,317,277
9.06846e+06,254,280,317,277
9.06851e+06,254,281,318,278
9.06858e+06,254,281,317,277
9.06865e+06,255,282,317,277
9.06872e+06,254,282,317,278
9.06879e+06,254,282,317,277
9.06891e+06,254,281,316,278
9.06897e+06,253,281,316,278
9.06903e+06,253,281,316,278
9.06909e+06,253,263,313,261
9.06916e+06,254,263,321,261
9.06921e+06,254,263,316,278
9.06928e+06,252,281,316,277
9.06933e+06,253,281,315,278
9.06941e+06,253,282,316,277
9.06947e+06,253,281,315,279
9.06953e+06,253,281,315,278
9.06958e+06,253,281,315,278
9.06965e+06,253,281,316,278
9.06971e+06,254,282,316,278
9.06977e+06,253,281,315,278
9.06983e+06,253,281,316,277
9.06989e+06,253,282,316,278
9.06996e+06,253,281,316,278
9.07003e+06,253,281,316,278
9.0701e+06,253,281,315,278
9.07017e+06,253,282,315,277
9.07024e+06,252,281,314,278
9.07032e+06,252,280,316,278
9.07037e+06,252,280,315,278
9.07044e+06,252,281,314,278
9.0705e+06,252,281,313,277
9.07059e+06,251,281,314,278
9.07065e+06,251,280,314,278
9.07071e+06,252,280,314,278
9.07078e+06,252,281,314,278
9.07083e+06,252,280,314,278
9.07088e+06,250,280,314,278
9.07093e+06,253,280,315,278
9.07097e+06,252,280,314,278
9.07102e+06,251,281,315,277
9.07107e+06,251,280,314,278
9.07112e+06,252,281,314,277
9.0712e+06,251,281,314,277
9.07128e+06,252,281,315,278
9.07137e+06,252,280,313,277
9.07143e+06,251,280,314,278
9.0715e+06,251,280,314,278
9.07157e+06,251,280,315,278
9.07167e+06,251,281,314,278
9.07177e+06,252,280,315,277
9.07185e+06,252,281,314,277
9.07194e+06,251,280,314,278
9.072e+06,251,280,314,278
9.07207e+06,252,280,315,277
9.07217e+06,251,279,314,277
9.07224e+06,251,279,314,277
9.07234e+06,252,280,314,276
9.07246e+06,251,279,314,277
9.07253e+06,251,279,314,276
9.07261e+06,251,279,314,276
9.07269e+06,252,279,314,276
9.07277e+06,251,279,314,276
9.07283e+06,252,279,314,275
9.0729e+06,252,278,315,275
9.07297e+06,252,279,315,276
9.07302e+06,251,278,314,275
9.07307e+06,251,278,314,274
9.07315e+06,251,277,314,275
9.07323e+06,251,277,314,275
9.0733e+06,251,277,313,275
9.07337e+06,251,278,313,275
9.07344e+06,251,277,313,275
9.0735e+06,251,278,314,275
9.07356e+06,251,278,314,275
9.07362e+06,252,278,313,274
9.07368e+06,250,277,313,275
9.07375e+06,251,278,313,275
9.07387e+06,250,277,313,275
9.07393e+06,250,277,313,275
9.07399e+06,251,277,313,275
9.07405e+06,251,277,312,274
9.07412e+06,251,277,314,276
9.07425e+06,251,278,313,274
9.07432e+06,251,276,314,274
9.07438e+06,250,276,313,274
9.07445e+06,250,277,313,275
9.0745e+06,250,277,313,275
9.07457e+06,251,276,314,274
9.07465e+06,251,277,314,274
9.07472e+06,250,277,313,274
9.07481e+06,250,277,313,275
9.07488e+06,249,276,313,274
9.07498e+06,250,277,313,275
9.07504e+06,250,277,313,275
9.07511e+06,251,276,312,274
9.07517e+06,250,277,313,276
9.07523e+06,251,277,313,274
9.07528e+06,251,277,313,274
9.07533e+06,250,277,313,274
9.07538e+06,250,277,313,275
9.07543e+06,250,277,313,275
9.07548e+06,250,276,313,274
9.07553e+06,251,277,314,274
9.07557e+06,250,277,313,275
9.07562e+06,250,276,313,274
9.07567e+06,251,276,312,274
9.07572e+06,251,277,313,274
9.07577e+06,251,277,313,275
9.07582e+06,250,277,313,275
9.07587e+06,250,277,313,275
9.07592e+06,250,277,312,275
9.07597e+06,251,277,314,275
9.07602e+06,252,260,323,260
9.07607e+06,254,260,321,259
9.07614e+06,249,261,314,276
9.07619e+06,250,278,313,274
9.07624e+06,250,277,313,275
9.07629e+06,250,277,313,275
9.07634e+06,251,278,313,274
9.07639e+06,250,277,313,275
9.07644e+06,250,277,313,274
9.07649e+06,251,277,313,274
9.07654e+06,250,277,312,274
9.07658e+06,250,278,313,275
9.07665e+06,249,278,312,275
9.0767e+06,249,277,312,275
9.07675e+06,249,277,312,275
9.0768e+06,249,277,312,275
9.07685e+06,249,278,312,275
9.07691e+06,249,277,311,275
9.07696e+06,249,278,312,276
9.07701e+06,249,277,311,275
9.07705e+06,249,277,312,275
9.0771e+06,249,278,312,275
9.07716e+06,250,278,312,275
9.07721e+06,249,279,312,275
9.07726e+06,248,279,311,276
9.0773e+06,248,278,311,277
9.07735e+06,248,278,311,277
9.0774e+06,248,279,311,277
9.07745e+06,248,279,311,276
9.07751e+06,248,279,310,276
9.07755e+06,247,279,310,276
9.0776e+06,247,278,309,276
9.07767e+06,247,279,309,276
9.07772e+06,246,278,308,276
9.07777e+06,246,279,309,277
9.07781e+06,246,280,308,276
9.07787e+06,246,279,308,276
9.07792e+06,246,279,307,276
9.07797e+06,246,279,307,276
9.07802e+06,246,278,308,276
9.07806e+06,245,279,307,276
9.07812e+06,245,278,308,276
9.07818e+06,245,279,307,276
9.07824e+06,246,278,308,276
9.07829e+06,245,279,308,276
9.07834e+06,246,278,308,276
9.07839e+06,245,279,307,276
9.07845e+06,245,279,308,277
9.0785e+06,245,279,307,277
9.07855e+06,245,278,307,276
9.07861e+06,245,278,307,276
9.07865e+06,245,278,308,277
9.07871e+06,246,278,308,276
9.07877e+06,245,278,307,276
9.07882e+06,245,279,308,277
9.07887e+06,246,279,308,277
9.07892e+06,245,278,307,276
9.07897e+06,246,279,308,277
9.07902e+06,245,279,308,277
9.07907e+06,245,279,308,277
9.07912e+06,245,279,308,277
9.07917e+06,246,278,308,276
9.07923e+06,245,279,308,277
9.07928e+06,246,279,308,277
9.07932e+06,245,279,307,276
9.07937e+06,245,279,307,276
9.07943e+06,245,278,307,276
9.07947e+06,245,278,307,277
9.07953e+06,246,279,308,277
9.07957e+06,246,279,307,276
9.07963e+06,247,279,308,277
9.07968e+06,247,278,309,277
9.07973e+06,246,279,308,278
9.07979e+06,246,280,308,278
9.07984e+06,245,280,308,278
9.07989e+06,248,264,312,262
9.07995e+06,221,302,310,262
9.08001e+06,243,281,305,280
9.08006e+06,243,281,304,280
9.0801e+06,241,281,302,281
9.08016e+06,241,282,301,282
9.08021e+06,241,282,301,282
9.08028e+06,240,284,302,284
9.08032e+06,241,285,300,285
9.08037e+06,243,286,300,287
9.08044e+06,241,287,299,287
9.08049e+06,238,289,298,289
9.08055e+06,238,289,298,290
9.0806e+06,240,288,299,288
9.08065e+06,241,289,301,287
9.08072e+06,242,288,302,288
9.08078e+06,242,288,304,286
9.08085e+06,220,313,306,285
9.08091e+06,243,286,306,285
9.08101e+06,221,312,305,285
9.08108e+06,243,286,307,284
9.08117e+06,243,286,306,285
9.08123e+06,244,285,305,284
9.08128e+06,243,284,306,283
9.08133e+06,243,284,306,283
9.08139e+06,241,283,305,282
9.08144e+06,243,284,306,282
9.0815e+06,243,284,306,281
9.08157e+06,243,285,306,282
9.08165e+06,244,284,307,282
9.08171e+06,244,284,307,282
9.08176e+06,243,284,307,282
